Timestamp,Pin0,Pin1,Pin2,Pin3,Pin4,Pin5
1683137419181545308,900,900,1000,1000,1000,1000
1683137419184119256,900,900,1000,1000,1005,1005
1683137419186692889,900,900,1000,1000,1005,1005
1683137419189266837,900,900,1000,1000,1005,1005
1683137419191840360,900,900,1000,1000,995,995
1683137419194426808,900,900,1000,1000,995,995
1683137419197000978,900,900,1000,1000,1000,1000
1683137419199574722,900,900,1000,1000,995,995
1683137419202148337,900,900,1000,1000,1000,1000
1683137419204721785,900,900,1000,1000,1000,1000
1683137419207295419,900,900,1000,1000,1000,1000
1683137419209868885,900,900,1000,1000,1005,1005
1683137419212406186,900,900,1000,1000,995,995
1683137419214979893,900,900,1000,1000,1000,1000
1683137419217553637,900,900,1000,1000,1005,1005
1683137419220127456,900,900,1000,1000,995,995
1683137419222701145,900,900,1000,1000,1000,1000
1683137419225274760,900,900,1000,1000,995,995
1683137419227848263,900,900,1000,1000,995,995
1683137419230421730,900,900,1000,1000,1005,1005
1683137419232995123,900,900,1000,1000,1000,1000
1683137419235568737,900,900,1000,1000,1000,1000
1683137419238142704,900,900,1000,1000,1005,1005
1683137419240716263,900,900,1000,1000,995,995
1683137419243289989,900,900,1000,1000,1000,1000
1683137419245863882,900,900,1000,1000,1005,1005
1683137419248437386,900,900,1000,1000,995,995
1683137419251011223,900,900,1000,1000,1000,1000
1683137419253584875,900,900,1000,1000,995,995
1683137419256158175,900,900,1000,1000,1000,1000
1683137419258752530,900,900,1000,1000,1005,1005
1683137419261326385,900,900,1000,1000,1005,1005
1683137419263900223,900,900,1000,1000,1000,1000
1683137419266473782,900,900,1000,1000,1000,1000
1683137419269047323,900,900,1000,1000,1000,1000
1683137419271620382,900,900,1000,1000,1000,1000
1683137419274195089,900,900,1000,1000,995,995
1683137419276770204,900,900,1000,1000,995,995
1683137419279344245,900,900,1000,1000,995,995
1683137419281917841,901,901,1000,1000,1000,1000
1683137419284492326,900,900,1000,1000,1005,1005
1683137419287066108,900,900,1000,1000,1000,1000
1683137419289639426,900,900,1000,1000,1005,1005
1683137419292213485,900,900,1000,1000,1000,1000
1683137419294759471,900,900,1000,1000,995,995
1683137419297333363,900,900,1000,1000,1000,1000
1683137419299906978,900,900,1000,1000,1005,1005
1683137419302480463,900,900,1000,1000,995,995
1683137419305054541,900,900,1000,1000,995,995
1683137419307629934,900,900,1000,1000,995,995
1683137419310203826,900,900,1000,1000,1000,1000
1683137419312777441,900,900,1000,1000,1005,1005
1683137419315351278,900,900,1000,1000,995,995
1683137419317924671,900,900,1000,1000,1000,1000
1683137419320500008,900,900,1000,1000,995,995
1683137419323073549,898,898,998,998,998,998
1683137419325647349,900,900,1000,1000,1005,1005
1683137419328221093,900,900,1000,1000,1000,1000
1683137419330795263,900,900,1000,1000,1000,1000
1683137419333370545,900,900,1000,1000,1005,1005
1683137419335944400,900,900,1000,1000,1000,1000
1683137419338518256,900,900,1000,1000,1000,1000
1683137419341091704,900,900,1000,1000,1005,1005
1683137419343665263,900,900,1000,1000,995,995
1683137419346240434,900,900,1000,1000,1005,1005
1683137419348814252,900,900,1000,1000,1000,1000
1683137419351387867,900,900,1000,1000,1005,1005
1683137419353963093,900,900,1000,1000,1005,1005
1683137419356536449,900,900,1000,1000,1000,1000
1683137419359111674,900,900,1000,1000,1000,1000
1683137419361685123,900,900,1000,1000,1005,1005
1683137419364259015,900,900,1000,1000,1000,1000
1683137419366832704,900,900,1000,1000,1000,1000
1683137419369406726,900,900,1000,1000,995,995
1683137419371980211,900,900,1000,1000,995,995
1683137419374554752,900,900,1000,1000,1000,1000
1683137419377129997,900,900,1000,1000,995,995
1683137419379703815,900,900,1000,1000,1005,1005
1683137419382277541,900,900,1000,1000,1000,1000
1683137419384851100,900,900,1000,1000,1005,1005
1683137419387424400,900,900,1000,1000,1005,1005
1683137419389997571,900,900,1002,1002,997,997
1683137419392571093,900,900,1000,1000,1005,1005
1683137419395144374,900,900,1000,1000,1000,1000
1683137419397726823,900,900,1000,1000,995,995
1683137419400308085,900,900,1000,1000,1005,1005
1683137419402883145,900,900,1000,1000,1000,1000
1683137419405456908,900,900,1000,1000,1000,1000
1683137419408030337,900,900,1000,1000,1005,1005
1683137419410604137,900,900,1000,1000,1000,1000
1683137419413177660,900,900,1000,1000,1000,1000
1683137419415751422,900,900,1000,1000,1005,1005
1683137419418324778,900,900,1000,1000,995,995
1683137419420898300,900,900,1000,1000,1000,1000
1683137419423472137,900,900,1000,1000,1000,1000
1683137419426045493,900,900,1000,1000,995,995
1683137419428579478,900,900,1000,1000,1000,1000
1683137419431168889,900,900,1000,1000,1000,1000
1683137419433742763,900,900,1000,1000,1000,1000
1683137419436318656,900,900,1000,1000,1005,1005
1683137419438894419,900,900,1000,1000,995,995
1683137419441468237,900,900,1000,1000,995,995
1683137419444042000,900,900,1000,1000,1005,1005
1683137419446581060,900,900,1000,1000,1000,1000
1683137419449154675,900,900,1000,1000,1000,1000
1683137419451728252,900,900,1000,1000,995,995
1683137419454302904,900,900,1000,1000,995,995
1683137419456876241,900,900,1000,1000,1000,1000
1683137419459451763,900,900,1000,1000,1000,1000
1683137419462025397,900,900,1000,1000,1005,1005
1683137419464598734,900,900,1000,1000,995,995
1683137419467172386,900,900,1000,1000,995,995
1683137419469745778,900,900,1000,1000,1000,1000
1683137419472321115,900,900,1000,1000,1000,1000
1683137419474909230,900,900,1000,1000,1000,1000
1683137419477494752,900,900,1000,1000,1000,1000
1683137419480069145,900,900,1000,1000,995,995
1683137419482642315,900,900,1000,1000,1005,1005
1683137419485217763,900,900,1000,1000,1005,1005
1683137419487791174,900,900,1000,1000,1005,1005
1683137419490364400,900,900,1000,1000,1005,1005
1683137419492938089,900,900,1000,1000,995,995
1683137419495512149,900,900,1000,1000,1000,1000
1683137419498110022,900,900,1000,1000,995,995
1683137419500725081,900,900,1000,1000,1000,1000
1683137419503346215,900,900,1000,1000,1000,1000
1683137419505967885,901,901,1000,1000,1000,1000
1683137419508632295,900,900,1000,1000,1000,1000
1683137419511256447,899,899,999,999,999,999
1683137419513870024,902,902,1001,1001,1001,1001
1683137419516482028,900,900,1000,1000,1000,1000
1683137419519092513,900,900,1000,1000,1000,1000
1683137419521702405,900,900,1001,1001,1001,1001
1683137419524313390,901,901,1000,1000,1000,1000
1683137419526902801,901,901,1000,1000,1000,1000
1683137419529514768,899,899,999,999,999,999
1683137419532091345,899,899,999,999,999,999
1683137419534701923,900,900,1000,1000,1000,1000
1683137419537289482,899,899,999,999,999,999
1683137419539899708,900,900,1001,1001,1001,1001
1683137419542481804,900,900,1000,1000,1000,1000
1683137419545091289,901,901,1000,1000,1000,1000
1683137419547666367,900,900,1001,1001,1001,1001
1683137419550277093,899,899,999,999,999,999
1683137419552856207,899,899,998,998,998,998
1683137419555467896,900,900,1000,1000,1000,1000
1683137419558076955,899,899,999,999,999,999
1683137419560688033,901,901,1001,1001,1001,1001
1683137419563267296,900,900,1000,1000,1000,1000
1683137419566049446,899,899,999,999,999,999
1683137419568679783,900,900,1001,1001,1001,1001
1683137419571289286,900,900,1000,1000,1000,1000
1683137419573896382,900,900,1000,1000,1000,1000
1683137419576505442,900,900,1001,1001,1001,1001
1683137419579115297,901,901,1000,1000,1000,1000
1683137419581726763,901,901,1000,1000,1000,1000
1683137419584335952,899,899,999,999,999,999
1683137419586899437,899,899,999,999,999,999
1683137419589631533,900,900,1000,1000,1000,1000
1683137419592205203,900,900,1000,1000,1000,1000
1683137419594813188,900,900,1001,1001,1001,1001
1683137419597383340,900,900,1000,1000,1000,1000
1683137419599991584,901,901,1000,1000,1000,1000
1683137419602581699,900,900,1000,1000,1000,1000
1683137419605189943,899,899,999,999,999,999
1683137419607761039,901,901,1000,1000,1000,1000
1683137419610368839,900,900,1000,1000,1000,1000
1683137419612933047,899,899,999,999,999,999
1683137419615540513,900,900,1001,1001,1001,1001
1683137419618144369,900,900,1000,1000,1000,1000
1683137419620750872,901,901,1002,1002,1002,1002
1683137419623358690,900,900,1001,1001,1001,1001
1683137419625969398,901,901,999,999,999,999
1683137419628579920,901,901,1000,1000,1000,1000
1683137419631190164,900,900,1000,1000,1000,1000
1683137419633801223,899,899,999,999,999,999
1683137419636411597,901,901,1001,1001,1001,1001
1683137419639022341,899,899,1000,1000,1000,1000
1683137419641632456,899,899,999,999,999,999
1683137419644246274,900,900,1000,1000,1000,1000
1683137419646860500,900,900,1000,1000,1000,1000
1683137419649470670,900,900,1000,1000,1000,1000
1683137419652061636,900,900,1000,1000,1000,1000
1683137419654671918,901,901,1000,1000,1000,1000
1683137419657255847,900,900,1000,1000,1000,1000
1683137419659866239,899,899,999,999,999,999
1683137419662440799,900,900,1001,1001,1001,1001
1683137419665050247,900,900,1000,1000,1000,1000
1683137419667632917,900,900,1000,1000,1000,1000
1683137419670242458,900,900,1001,1001,1001,1001
1683137419672817757,900,900,1000,1000,1000,1000
1683137419675428872,901,901,1000,1000,1000,1000
1683137419678045857,900,900,1000,1000,1000,1000
1683137419680655805,899,899,999,999,999,999
1683137419683241049,901,901,1001,1001,1001,1001
1683137419685851386,900,900,1000,1000,1000,1000
1683137419688429594,899,899,999,999,999,999
1683137419691039375,900,900,1001,1001,1001,1001
1683137419693619656,900,900,1000,1000,1000,1000
1683137419696229123,901,901,1000,1000,1000,1000
1683137419698806238,900,900,1001,1001,1001,1001
1683137419701415982,899,899,999,999,999,999
1683137419704024541,901,901,1000,1000,1000,1000
1683137419706636489,899,899,1000,1000,1000,1000
1683137419709207881,899,899,999,999,999,999
1683137419711817144,900,900,1000,1000,1000,1000
1683137419714398870,900,900,1000,1000,1000,1000
1683137419717009392,900,900,1001,1001,1001,1001
1683137419719581692,900,900,1001,1001,1001,1001
1683137419722192010,901,901,1000,1000,1000,1000
1683137419724773699,900,900,1000,1000,1000,1000
1683137419727383721,899,899,999,999,999,999
1683137419729956114,901,901,1000,1000,1000,1000
1683137419732566488,900,900,1000,1000,1000,1000
1683137419735150214,899,899,999,999,999,999
1683137419737761180,900,900,1001,1001,1001,1001
1683137419740333295,900,900,1000,1000,1000,1000
1683137419742943169,900,900,1000,1000,1000,1000
1683137419745526765,900,900,1001,1001,1001,1001
1683137419748136879,900,900,1000,1000,1000,1000
1683137419750709272,901,901,1000,1000,1000,1000
1683137419753318924,900,900,1000,1000,1000,1000
1683137419755902557,899,899,999,999,999,999
1683137419758512783,901,901,1001,1001,1001,1001
1683137419761086268,900,900,1000,1000,1000,1000
1683137419763696327,899,899,999,999,999,999
1683137419766313053,900,900,1001,1001,1001,1001
1683137419768929223,901,901,1000,1000,1000,1000
1683137419771537448,901,901,1000,1000,1000,1000
1683137419774145804,899,899,999,999,999,999
1683137419776756252,899,899,999,999,999,999
1683137419779374774,900,900,1000,1000,1000,1000
1683137419781939222,900,900,1000,1000,1000,1000
1683137419784548207,901,901,1001,1001,1001,1001
1683137419787120600,900,900,1001,1001,1001,1001
1683137419789728788,899,899,999,999,999,999
1683137419792295551,900,900,1001,1001,1001,1001
1683137419794903925,900,900,1000,1000,1000,1000
1683137419797474188,901,901,1000,1000,1000,1000
1683137419804089854,901,901,1000,1000,1000,1000
1683137419807020207,901,901,1000,1000,1000,1000
1683137419809669988,899,899,999,999,999,999
1683137419812303288,900,900,1001,1001,1001,1001
1683137419814945958,901,901,1001,1001,1001,1001
1683137419817927089,900,900,1000,1000,1000,1000
1683137419820583018,900,900,1001,1001,1001,1001
1683137419823216577,900,900,1000,1000,1000,1000
1683137419825843969,901,901,1000,1000,1000,1000
1683137419828469602,901,901,1001,1001,1001,1001
1683137419831090346,899,899,999,999,999,999
1683137419833736313,901,901,1000,1000,1000,1000
1683137419836331464,900,900,1000,1000,1000,1000
1683137419838960634,899,899,999,999,999,999
1683137419841575175,900,900,1001,1001,1001,1001
1683137419844200308,900,900,1000,1000,1000,1000
1683137419846812052,900,900,1001,1001,1001,1001
1683137419849420519,899,899,1001,1001,1001,1001
1683137419852025189,901,901,1000,1000,1000,1000
1683137419854631378,902,902,1000,1000,1000,1000
1683137419857237659,899,899,999,999,999,999
1683137419859842644,900,900,1001,1001,1001,1001
1683137419862447499,900,900,1000,1000,1000,1000
1683137419865058336,900,900,1000,1000,1000,1000
1683137419867667599,900,900,1001,1001,1001,1001
1683137419870280176,900,900,1000,1000,1000,1000
1683137419872887698,901,901,1000,1000,1000,1000
1683137419875489683,900,900,1000,1000,1000,1000
1683137419878100205,899,899,999,999,999,999
1683137419880710968,901,901,1000,1000,1000,1000
1683137419883318601,900,900,1000,1000,1000,1000
1683137419885938049,899,899,999,999,999,999
1683137419888564775,900,900,1001,1001,1001,1001
1683137419891186093,900,900,1001,1001,1001,1001
1683137419894121021,900,900,1001,1001,1001,1001
1683137419896772542,900,900,1001,1001,1001,1001
1683137419899400990,901,901,1000,1000,1000,1000
1683137419902041901,900,900,1000,1000,1000,1000
1683137419904683775,899,899,999,999,999,999
1683137419907349685,901,901,1000,1000,1000,1000
1683137419909971263,900,900,1000,1000,1005,1005
1683137419912573081,900,900,1000,1000,1005,1005
1683137419915179103,900,900,1000,1000,1000,1000
1683137419917784144,900,900,1000,1000,1000,1000
1683137419920390592,900,900,1000,1000,995,995
1683137419923004688,900,900,1000,1000,995,995
1683137419925611802,900,900,1000,1000,1005,1005
1683137419928206306,900,900,1000,1000,1000,1000
1683137419930788772,900,900,1000,1000,1000,1000
1683137419933363091,900,900,1000,1000,1005,1005
1683137419935937539,900,900,1000,1000,995,995
1683137419938511802,900,900,1000,1000,1000,1000
1683137419941085361,900,900,1000,1000,1000,1000
1683137419943658717,900,900,1000,1000,995,995
1683137419946233461,900,900,1000,1000,1005,1005
1683137419948808132,900,900,1000,1000,1005,1005
1683137419951381524,900,900,1000,1000,995,995
1683137419953964491,900,900,1000,1000,1005,1005
1683137419956539069,900,900,1000,1000,1000,1000
1683137419959112665,900,900,1000,1000,1000,1000
1683137419961685854,900,900,1000,1000,995,995
1683137419964259598,900,900,1000,1000,995,995
1683137419966835546,900,900,1000,1000,1000,1000
1683137419969409717,900,900,1000,1000,995,995
1683137419971982554,900,900,1000,1000,1005,1005
1683137419974555465,900,900,1000,1000,1000,1000
1683137419977129006,900,900,1000,1000,1000,1000
1683137419979702213,900,900,1000,1000,1005,1005
1683137419982275217,900,900,1000,1000,1000,1000
1683137419984848554,900,900,1000,1000,1000,1000
1683137419987422261,900,900,1000,1000,1005,1005
1683137419989995746,900,900,1000,1000,995,995
1683137419992568584,900,900,1000,1000,1000,1000
1683137419995142476,900,900,1000,1000,1000,1000
1683137419997721072,900,900,1000,1000,995,995
1683137420000297798,900,900,1000,1000,1005,1005
1683137420002871672,900,900,1000,1000,1000,1000
1683137420005445583,900,900,1000,1000,1000,1000
1683137420008019772,900,900,1000,1000,1005,1005
1683137420010592758,900,900,1000,1000,995,995
1683137420013165502,900,900,1000,1000,1000,1000
1683137420015740969,900,900,1000,1000,1005,1005
1683137420018316898,900,900,1000,1000,995,995
1683137420020891643,900,900,1000,1000,1000,1000
1683137420023467424,900,900,1000,1000,1005,1005
1683137420026042224,900,900,1000,1000,995,995
1683137420028616654,900,900,1000,1000,1000,1000
1683137420031190917,900,900,1000,1000,1000,1000
1683137420033765309,900,900,1000,1000,1000,1000
1683137420036339721,900,900,1000,1000,1005,1005
1683137420038913984,900,900,1000,1000,995,995
1683137420041488172,900,900,1000,1000,995,995
1683137420044064306,900,900,1000,1000,1000,1000
1683137420046638828,900,900,1000,1000,1000,1000
1683137420049213350,900,900,1000,1000,1000,1000
1683137420051787465,900,900,1000,1000,1000,1000
1683137420054363321,900,900,1000,1000,1000,1000
1683137420056937417,900,900,1000,1000,1000,1000
1683137420059511587,900,900,1000,1000,1000,1000
1683137420062085535,900,900,1000,1000,1005,1005
1683137420064659724,900,900,1000,1000,995,995
1683137420067234098,900,900,1000,1000,995,995
1683137420069808343,900,900,1000,1000,1000,1000
1683137420072382439,900,900,1000,1000,995,995
1683137420074956721,900,900,1000,1000,1005,1005
1683137420077531132,900,900,1000,1000,1000,1000
1683137420080105135,900,900,1000,1000,995,995
1683137420082679361,900,900,1000,1000,1005,1005
1683137420085253550,901,901,1000,1000,1000,1000
1683137420087827832,900,900,1000,1000,1005,1005
1683137420090401835,900,900,1000,1000,1005,1005
1683137420092975784,900,900,1000,1000,995,995
1683137420095549824,900,900,1000,1000,1000,1000
1683137420098124143,900,900,1000,1000,1000,1000
1683137420100698406,900,900,1000,1000,1005,1005
1683137420103272854,900,900,1000,1000,1000,1000
1683137420105847172,900,900,1000,1000,995,995
1683137420108421732,900,900,1000,1000,1000,1000
1683137420111010106,900,900,1000,1000,1005,1005
1683137420113585276,900,900,1000,1000,1000,1000
1683137420116159798,900,900,1000,1000,1000,1000
1683137420118733876,900,900,1000,1000,1000,1000
1683137420121308047,900,900,1000,1000,995,995
1683137420123882402,898,898,998,998,1003,1003
1683137420126457591,898,898,998,998,1003,1003
1683137420129031928,900,900,1000,1000,1005,1005
1683137420131606043,900,900,1000,1000,1005,1005
1683137420134181843,900,900,1000,1000,1000,1000
1683137420136755976,900,900,1000,1000,1000,1000
1683137420139330221,900,900,1000,1000,995,995
1683137420141904298,900,900,1000,1000,1000,1000
1683137420144479710,900,900,1000,1000,1000,1000
1683137420147053954,900,900,1000,1000,1000,1000
1683137420149628069,900,900,1000,1000,1000,1000
1683137420152202647,900,900,1000,1000,1000,1000
1683137420154777243,900,900,1000,1000,1000,1000
1683137420157351321,900,900,1000,1000,1005,1005
1683137420159925584,900,900,1000,1000,1000,1000
1683137420162499884,900,900,1000,1000,1000,1000
1683137420165074073,900,900,1000,1000,1005,1005
1683137420167648576,900,900,1000,1000,995,995
1683137420170223321,900,900,1000,1000,1000,1000
1683137420172797324,900,900,1000,1000,1005,1005
1683137420175371698,900,900,1000,1000,1000,1000
1683137420177945906,900,900,1000,1000,1005,1005
1683137420180520076,900,900,1000,1000,1000,1000
1683137420183094117,900,900,1000,1000,1000,1000
1683137420185668250,900,900,1000,1000,1005,1005
1683137420188241106,900,900,1000,1000,1000,1000
1683137420190813832,900,900,1000,1000,1000,1000
1683137420193386391,900,900,1002,1002,997,997
1683137420195963913,900,900,1000,1000,995,995
1683137420198547454,900,900,1000,1000,1000,1000
1683137420201121791,900,900,1000,1000,1000,1000
1683137420203695832,900,900,1000,1000,1000,1000
1683137420206269984,900,900,1000,1000,1005,1005
1683137420208844191,900,900,1000,1000,995,995
1683137420211418454,900,900,1000,1000,1000,1000
1683137420213994347,900,900,1000,1000,1005,1005
1683137420216568628,900,900,1000,1000,995,995
1683137420219142873,900,900,1000,1000,1000,1000
1683137420221717154,900,900,1000,1000,1000,1000
1683137420224291602,900,900,1000,1000,1000,1000
1683137420226865847,900,900,1000,1000,1000,1000
1683137420229439980,900,900,1000,1000,1000,1000
1683137420232013928,900,900,1000,1000,1005,1005
1683137420234588413,900,900,1000,1000,995,995
1683137420237162306,900,900,1000,1000,1000,1000
1683137420239736365,900,900,1000,1000,1000,1000
1683137420242310536,900,900,1000,1000,995,995
1683137420244884410,900,900,1000,1000,1005,1005
1683137420247460858,900,900,1000,1000,1000,1000
1683137420250034880,900,900,1000,1000,1000,1000
1683137420252610624,900,900,1000,1000,1000,1000
1683137420255185091,900,900,1000,1000,1000,1000
1683137420257837002,900,900,1000,1000,1000,1000
1683137420260411691,900,900,1000,1000,1005,1005
1683137420262986083,900,900,1000,1000,995,995
1683137420265560754,900,900,1000,1000,995,995
1683137420268134813,900,900,1000,1000,995,995
1683137420270708872,900,900,1000,1000,995,995
1683137420273282839,900,900,1000,1000,1005,1005
1683137420275857028,900,900,1000,1000,1000,1000
1683137420278431235,900,900,1000,1000,1000,1000
1683137420281005294,900,900,1000,1000,1000,1000
1683137420283579483,900,900,1000,1000,995,995
1683137420286153950,900,900,1000,1000,1005,1005
1683137420288727972,900,900,1000,1000,1005,1005
1683137420291301939,900,900,1000,1000,995,995
1683137420293876109,900,900,1000,1000,995,995
1683137420296449983,900,900,1000,1000,995,995
1683137420299022635,900,900,1000,1000,995,995
1683137420301595287,900,900,1000,1000,1000,1000
1683137420304169365,900,900,1000,1000,1000,1000
1683137420306745054,900,900,1000,1000,1000,1000
1683137420309319020,900,900,1000,1000,1000,1000
1683137420311892895,900,900,1000,1000,1005,1005
1683137420314466898,902,902,1000,1000,1000,1000
1683137420317040902,900,900,1000,1000,995,995
1683137420319615183,900,900,1000,1000,995,995
1683137420322190076,900,900,1000,1000,1000,1000
1683137420324764135,900,900,1000,1000,1000,1000
1683137420327338639,900,900,1000,1000,1005,1005
1683137420329923791,900,900,1000,1000,995,995
1683137420332507128,900,900,1000,1000,1000,1000
1683137420335081891,900,900,1000,1000,1005,1005
1683137420337655987,900,900,1000,1000,995,995
1683137420340229824,900,900,1000,1000,1000,1000
1683137420342803994,900,900,1000,1000,1000,1000
1683137420345378406,900,900,1000,1000,1000,1000
1683137420347951576,900,900,1000,1000,1005,1005
1683137420350524117,900,900,1000,1000,1000,1000
1683137420353121620,900,900,1000,1000,1000,1000
1683137420355696920,897,897,997,997,1002,1002
1683137420358272368,900,900,1000,1000,995,995
1683137420360846446,900,900,1000,1000,1005,1005
1683137420363420950,900,900,1000,1000,1005,1005
1683137420365997880,900,900,1000,1000,995,995
1683137420368576420,900,900,1000,1000,1000,1000
1683137420371151424,900,900,1000,1000,1000,1000
1683137420373725391,900,900,1000,1000,995,995
1683137420376299783,900,900,1000,1000,1005,1005
1683137420378873898,900,900,1000,1000,1000,1000
1683137420381448124,900,900,1000,1000,1000,1000
1683137420384022313,900,900,1000,1000,1000,1000
1683137420386595317,900,900,1000,1000,1005,1005
1683137420389168154,900,900,1000,1000,1005,1005
1683137420391740824,900,900,1000,1000,995,995
1683137420394314939,900,900,1000,1000,995,995
1683137420396896906,900,900,1000,1000,1000,1000
1683137420399487094,900,900,1000,1000,1000,1000
1683137420402066302,900,900,1000,1000,1005,1005
1683137420404641287,900,900,1000,1000,1000,1000
1683137420407216068,900,900,1000,1000,1000,1000
1683137420409790461,900,900,1000,1000,1005,1005
1683137420412364539,900,900,1000,1000,995,995
1683137420414938987,900,900,1000,1000,1000,1000
1683137420417511991,900,900,1000,1000,1000,1000
1683137420420084754,900,900,1000,1000,995,995
1683137420422657480,900,900,1002,1002,1002,1002
1683137420425230576,900,900,1000,1000,995,995
1683137420427804209,900,900,1000,1000,995,995
1683137420430376657,900,900,1000,1000,1005,1005
1683137420432949031,900,900,1000,1000,995,995
1683137420435522887,900,900,1000,1000,1000,1000
1683137420438098150,900,900,1000,1000,1005,1005
1683137420440672265,900,900,1000,1000,995,995
1683137420443246213,900,900,1000,1000,1000,1000
1683137420445820272,900,900,1000,1000,1005,1005
1683137420448394091,900,900,1000,1000,995,995
1683137420450967854,900,900,1000,1000,1005,1005
1683137420453541802,900,900,1000,1000,995,995
1683137420456115657,900,900,1000,1000,1000,1000
1683137420458689809,900,900,1000,1000,1005,1005
1683137420461263628,900,900,1000,1000,1000,1000
1683137420463837391,900,900,1000,1000,1000,1000
1683137420466410894,900,900,1000,1000,1000,1000
1683137420468984713,900,900,1000,1000,1000,1000
1683137420471558309,900,900,1000,1000,1000,1000
1683137420474147498,900,900,1000,1000,1005,1005
1683137420476753650,900,900,1000,1000,1005,1005
1683137420479339357,900,900,1000,1000,995,995
1683137420481914750,900,900,1000,1000,1000,1000
1683137420484493309,900,900,1000,1000,1005,1005
1683137420487067702,900,900,1000,1000,1000,1000
1683137420489642094,900,900,1000,1000,1000,1000
1683137420492216468,900,900,1000,1000,995,995
1683137420494791398,900,900,1000,1000,995,995
1683137420497366476,899,899,999,999,1004,1004
1683137420499941109,900,900,1000,1000,1005,1005
1683137420502515076,900,900,1000,1000,1000,1000
1683137420505089320,900,900,1000,1000,1005,1000
1683137420507663546,900,900,1000,1000,995,995
1683137420510237809,900,900,1000,1000,1000,1000
1683137420512811868,900,900,1000,1000,1005,1005
1683137420515386131,900,900,1000,1000,995,995
1683137420517960135,900,900,1000,1000,1000,1000
1683137420520534453,900,900,1000,1000,995,995
1683137420523108642,900,900,1000,1000,995,995
1683137420525683813,900,900,1000,1000,1000,1000
1683137420528258835,900,900,1000,1000,1000,1000
1683137420530834357,900,900,1000,1000,1000,1000
1683137420533416416,900,900,1000,1000,1005,1005
1683137420535999253,900,900,1000,1000,995,995
1683137420538573498,900,900,1000,1000,1000,1000
1683137420541147372,900,900,1000,1000,1000,1000
1683137420543721302,900,900,1000,1000,995,995
1683137420546295398,900,900,1000,1000,1005,1005
1683137420548869568,900,900,1000,1000,1005,1005
1683137420551443590,900,900,1000,1000,1005,1005
1683137420554019520,900,900,1000,1000,1005,1005
1683137420556593746,900,900,1000,1000,1000,1000
1683137420559167713,900,900,1000,1000,1000,1000
1683137420561742161,900,900,1000,1000,1005,1005
1683137420564316739,900,900,1000,1000,1000,1000
1683137420566892316,900,900,1000,1000,1000,1000
1683137420569466820,900,900,1000,1000,995,995
1683137420572042435,900,900,1000,1000,995,995
1683137420574618790,900,900,1000,1000,1000,1000
1683137420577193887,900,900,1000,1000,1000,1000
1683137420579768076,900,900,1000,1000,1005,1005
1683137420582341913,900,900,1000,1000,995,995
1683137420584916342,898,898,998,998,1003,1003
1683137420587489624,900,900,1000,1000,1005,1005
1683137420590062572,900,900,1000,1000,995,995
1683137420592635224,900,900,1000,1000,1000,1000
1683137420595210394,900,900,1000,1000,1000,1000
1683137420597786083,900,900,1000,1000,1000,1000
1683137420600360605,900,900,1000,1000,1005,1005
1683137420602935016,900,900,1000,1000,1000,1000
1683137420605509576,900,900,1000,1000,1000,1000
1683137420608083654,900,900,1000,1000,1005,1005
1683137420610657935,900,900,1000,1000,995,995
1683137420613253513,900,900,1000,1000,1000,1000
1683137420615865757,901,901,1000,1000,1000,1000
1683137420618477909,900,900,1001,1001,1001,1001
1683137420621090227,899,899,999,999,999,999
1683137420623702471,901,901,1000,1000,1000,1000
1683137420626314419,899,899,1000,1000,1000,1000
1683137420628926626,899,899,999,999,999,999
1683137420631542074,900,900,1000,1000,1000,1000
1683137420634158226,900,900,1000,1000,1000,1000
1683137420636771063,900,900,1001,1001,1001,1001
1683137420639382955,900,900,1001,1001,1001,1001
1683137420641994495,901,901,1000,1000,1000,1000
1683137420644609925,900,900,1000,1000,1000,1000
1683137420647223280,899,899,999,999,999,999
1683137420649835987,901,901,1000,1000,1000,1000
1683137420652447861,900,900,1002,1002,1002,1002
1683137420655060587,899,899,999,999,999,999
1683137420657672257,902,902,1001,1001,1001,1001
1683137420660285205,900,900,1000,1000,1000,1000
1683137420662897894,900,900,1000,1000,1000,1000
1683137420665510286,900,900,1001,1001,1001,1001
1683137420668122604,900,900,1000,1000,1000,1000
1683137420670734608,901,901,1000,1000,1000,1000
1683137420673346667,900,900,1000,1000,1000,1000
1683137420675958356,899,899,999,999,999,999
1683137420678570081,901,901,1000,1000,1000,1000
1683137420681182085,900,900,1000,1000,1000,1000
1683137420683794792,900,900,1001,1001,1001,1001
1683137420686413370,900,900,1001,1001,1001,1001
1683137420689029577,901,901,1000,1000,1000,1000
1683137420691637747,901,901,1000,1000,1000,1000
1683137420694251528,899,899,999,999,999,999
1683137420696865624,901,901,999,999,999,999
1683137420699476980,900,900,1000,1000,1000,1000
1683137420702089205,899,899,999,999,999,999
1683137420704701524,901,901,1001,1001,1001,1001
1683137420707313564,900,900,1000,1000,1000,1000
1683137420709954530,899,899,999,999,999,999
1683137420712567478,900,900,1001,1001,1001,1001
1683137420715179834,900,900,1000,1000,1000,1000
1683137420717791522,901,901,1000,1000,1000,1000
1683137420720403063,900,900,1000,1000,1000,1000
1683137420723014900,899,899,999,999,999,999
1683137420725626829,901,901,1000,1000,1000,1000
1683137420728238962,900,900,1000,1000,1000,1000
1683137420730850207,899,899,999,999,999,999
